event_id,customer_id,account_id,event_date,event_type,user_count,gb_processed,api_calls,feature_name
EVT004171,CUST131,ACC131,2024-04-23,login,63,2.68,21,User Management
EVT004172,CUST131,ACC131,2024-02-11,login,52,18.97,29,Predictive Models
EVT004173,CUST131,ACC131,2024-01-16,data_export,28,31.02,48,Analytics Dashboard
EVT004174,CUST131,ACC131,2023-12-09,login,86,18.36,79,White Label Branding
EVT004175,CUST131,ACC131,2024-10-01,dashboard_view,83,37.94,42,Advanced Analytics
EVT004176,CUST131,ACC131,2023-10-31,login,45,49.81,8,Data Export
EVT004177,CUST131,ACC131,2023-11-01,login,50,19.39,22,Advanced Analytics
EVT004178,CUST131,ACC131,2024-04-05,login,17,3.2,65,API Access
EVT004179,CUST131,ACC131,2024-01-21,dashboard_view,97,25.28,99,Analytics Dashboard
EVT004180,CUST131,ACC131,2024-05-16,dashboard_view,95,46.19,75,White Label Branding
EVT004181,CUST131,ACC131,2024-03-11,alert_trigger,53,17.15,11,Analytics Dashboard
EVT004182,CUST131,ACC131,2024-03-20,dashboard_view,31,9.19,22,Alerts & Notifications
EVT004183,CUST131,ACC131,2024-03-16,dashboard_view,70,16.69,7,Alerts & Notifications
EVT004184,CUST131,ACC131,2024-07-22,dashboard_view,16,13.73,28,User Management
EVT004185,CUST131,ACC131,2024-08-24,login,95,33.58,11,Custom Reports
EVT004186,CUST131,ACC131,2024-01-10,login,56,13.02,42,Alerts & Notifications
EVT004187,CUST131,ACC131,2024-05-03,login,43,47.02,64,Data Integration
EVT004188,CUST131,ACC131,2024-06-02,data_export,71,35.24,73,Alerts & Notifications
EVT004189,CUST131,ACC131,2024-02-02,dashboard_view,71,15.24,2,Alerts & Notifications
EVT004190,CUST131,ACC131,2024-02-29,dashboard_view,21,34.56,94,Advanced Analytics
EVT004191,CUST131,ACC131,2023-12-16,login,45,16.42,70,Advanced Analytics
EVT004192,CUST131,ACC131,2024-09-22,login,79,19.21,95,White Label Branding
EVT004193,CUST131,ACC131,2024-08-11,report_create,15,42.4,0,Data Integration
EVT004194,CUST131,ACC131,2024-04-17,login,48,21.83,81,Predictive Models
EVT004195,CUST131,ACC131,2024-03-31,login,76,44.04,43,API Access
EVT004196,CUST131,ACC131,2024-03-18,login,61,11.16,97,Data Export
EVT004197,CUST131,ACC131,2024-06-16,data_export,81,15.37,74,API Access
EVT004198,CUST131,ACC131,2024-05-12,dashboard_view,76,19.85,19,Analytics Dashboard
EVT004199,CUST131,ACC131,2024-02-15,login,97,47.78,55,Advanced Analytics
EVT004200,CUST131,ACC131,2024-08-19,login,49,11.08,96,Advanced Analytics
EVT004201,CUST131,ACC131,2024-03-22,alert_trigger,28,16.14,1,User Management
EVT004202,CUST131,ACC131,2024-07-24,data_export,95,34.28,90,Advanced Analytics
EVT004203,CUST131,ACC131,2024-10-14,report_create,63,12.1,18,Custom Reports
EVT004204,CUST131,ACC131,2024-04-02,report_create,31,24.86,13,White Label Branding
EVT004205,CUST131,ACC131,2023-11-06,data_export,62,34.19,67,Custom Reports
EVT004206,CUST131,ACC131,2023-10-25,report_create,13,9.41,11,Advanced Analytics
EVT004207,CUST131,ACC131,2024-02-16,dashboard_view,35,19.48,90,Analytics Dashboard
EVT004208,CUST131,ACC131,2024-10-16,login,53,14.65,73,Advanced Analytics
EVT004209,CUST131,ACC131,2024-03-13,dashboard_view,18,31.81,71,Advanced Analytics
EVT004210,CUST131,ACC131,2024-04-23,alert_trigger,85,43.44,16,Predictive Models
EVT004211,CUST131,ACC131,2024-10-14,login,93,34.1,16,Custom Reports
EVT004212,CUST131,ACC131,2024-03-27,login,80,12.73,77,API Access
EVT004213,CUST131,ACC131,2024-10-12,report_create,59,21.95,43,Analytics Dashboard
EVT004214,CUST131,ACC131,2024-08-21,dashboard_view,52,6.1,82,Predictive Models
EVT004215,CUST131,ACC131,2024-02-28,login,57,27.94,94,White Label Branding
EVT004216,CUST131,ACC131,2024-05-06,login,87,27.72,91,White Label Branding
EVT004217,CUST131,ACC131,2024-10-09,report_create,12,12.35,97,Predictive Models
EVT004218,CUST131,ACC131,2023-12-09,dashboard_view,43,43.7,19,Advanced Analytics
EVT004219,CUST131,ACC131,2024-06-08,login,89,2.62,81,Advanced Analytics
EVT004220,CUST131,ACC131,2024-08-31,report_create,84,43.38,82,Data Integration
EVT004221,CUST131,ACC131,2024-07-26,login,89,44.23,67,User Management
EVT004222,CUST131,ACC131,2024-08-15,login,20,5.32,46,User Management
EVT004223,CUST131,ACC131,2024-09-04,data_export,89,19.64,83,White Label Branding
EVT004224,CUST132,ACC132,2024-10-17,login,17,4.21,100,Predictive Models
EVT004225,CUST132,ACC132,2023-12-03,login,20,5.3,52,Data Export
EVT004226,CUST132,ACC132,2024-04-03,dashboard_view,27,1.14,15,Analytics Dashboard
EVT004227,CUST132,ACC132,2024-06-08,dashboard_view,23,4.53,62,Data Export
EVT004228,CUST132,ACC132,2024-05-21,dashboard_view,20,9.37,35,White Label Branding
EVT004229,CUST132,ACC132,2024-02-17,report_create,20,4.69,84,Predictive Models
EVT004230,CUST132,ACC132,2024-01-13,login,22,2.31,94,Advanced Analytics
EVT004231,CUST132,ACC132,2024-06-06,login,13,7.09,25,API Access
EVT004232,CUST132,ACC132,2023-11-30,login,7,9.45,22,Data Export
EVT004233,CUST132,ACC132,2024-03-06,login,20,4.56,13,Alerts & Notifications
EVT004234,CUST132,ACC132,2024-07-17,dashboard_view,9,7.8,32,Custom Reports
EVT004235,CUST132,ACC132,2024-06-23,login,12,3.25,30,Analytics Dashboard
EVT004236,CUST132,ACC132,2024-06-27,alert_trigger,27,8.83,31,User Management
EVT004237,CUST132,ACC132,2024-06-07,login,16,3.76,57,Analytics Dashboard
EVT004238,CUST132,ACC132,2024-08-04,dashboard_view,20,1.09,92,API Access
EVT004239,CUST132,ACC132,2023-10-27,login,5,8.17,17,Alerts & Notifications
EVT004240,CUST132,ACC132,2023-11-15,dashboard_view,23,7.86,31,White Label Branding
EVT004241,CUST132,ACC132,2024-10-01,dashboard_view,5,2.91,20,Data Integration
EVT004242,CUST132,ACC132,2024-08-29,dashboard_view,5,4.28,43,Data Export
EVT004243,CUST132,ACC132,2024-02-10,dashboard_view,30,2.4,85,Data Integration
EVT004244,CUST132,ACC132,2024-07-09,login,8,3.98,26,Custom Reports
EVT004245,CUST132,ACC132,2024-10-16,data_export,12,8.88,47,Alerts & Notifications
EVT004246,CUST132,ACC132,2024-01-22,dashboard_view,3,9.78,93,Advanced Analytics
EVT004247,CUST132,ACC132,2024-10-07,dashboard_view,23,4.99,48,Custom Reports
EVT004248,CUST132,ACC132,2024-04-16,login,19,5.74,35,Data Integration
EVT004249,CUST132,ACC132,2024-07-07,dashboard_view,8,4.6,84,Custom Reports
EVT004250,CUST132,ACC132,2024-03-23,login,26,9.06,8,Analytics Dashboard
EVT004251,CUST132,ACC132,2024-07-24,dashboard_view,26,3.99,89,Analytics Dashboard
EVT004252,CUST132,ACC132,2024-06-01,dashboard_view,23,0.3,78,Alerts & Notifications
EVT004253,CUST132,ACC132,2024-05-17,report_create,26,7.72,73,User Management
EVT004254,CUST132,ACC132,2024-10-04,dashboard_view,5,2.8,65,Custom Reports
EVT004255,CUST132,ACC132,2024-09-02,login,13,2.2,14,Advanced Analytics
EVT004256,CUST135,ACC135,2023-11-20,dashboard_view,52,25.56,74,API Access
EVT004257,CUST135,ACC135,2024-06-26,api_call,62,37.88,2163,White Label Branding
EVT004258,CUST135,ACC135,2024-05-03,alert_trigger,84,1.71,77,API Access
EVT004259,CUST135,ACC135,2023-12-10,api_call,10,28.75,1562,User Management
EVT004260,CUST135,ACC135,2024-02-25,dashboard_view,59,34.53,59,Data Export
EVT004261,CUST135,ACC135,2024-04-02,login,19,42.82,89,Custom Reports
EVT004262,CUST135,ACC135,2024-08-27,report_create,85,47.86,20,User Management
EVT004263,CUST135,ACC135,2024-01-15,dashboard_view,85,14.45,93,Custom Reports
EVT004264,CUST135,ACC135,2024-10-10,data_export,93,37.86,2,User Management
EVT004265,CUST135,ACC135,2024-08-14,login,88,35.49,66,API Access
EVT004266,CUST135,ACC135,2024-08-19,report_create,74,11.87,88,API Access
EVT004267,CUST135,ACC135,2024-02-04,login,38,15.76,82,White Label Branding
EVT004268,CUST135,ACC135,2024-05-12,login,99,18.84,33,White Label Branding
EVT004269,CUST135,ACC135,2024-07-28,dashboard_view,57,37.58,96,White Label Branding
EVT004270,CUST135,ACC135,2024-07-12,login,49,47.97,88,Alerts & Notifications
EVT004271,CUST135,ACC135,2023-11-26,dashboard_view,43,42.3,74,Custom Reports
EVT004272,CUST135,ACC135,2024-07-21,login,30,27.71,30,Data Export
EVT004273,CUST135,ACC135,2023-10-25,dashboard_view,87,30.55,10,Analytics Dashboard
EVT004274,CUST135,ACC135,2024-02-18,alert_trigger,45,43.71,33,Data Export
EVT004275,CUST135,ACC135,2023-11-04,login,76,21.57,32,User Management
EVT004276,CUST135,ACC135,2024-02-18,login,53,4.7,25,User Management
EVT004277,CUST135,ACC135,2024-04-06,api_call,73,13.38,3044,Analytics Dashboard
EVT004278,CUST135,ACC135,2023-12-25,api_call,23,22.9,717,API Access
EVT004279,CUST135,ACC135,2024-03-23,login,70,4.33,57,Data Integration
EVT004280,CUST135,ACC135,2024-08-03,login,15,34.09,43,Data Integration
EVT004281,CUST135,ACC135,2024-06-27,dashboard_view,77,34.29,3,Predictive Models
EVT004282,CUST135,ACC135,2024-05-18,dashboard_view,71,30.49,78,Advanced Analytics
EVT004283,CUST135,ACC135,2023-12-22,dashboard_view,57,15.73,41,API Access
EVT004284,CUST135,ACC135,2023-11-07,login,86,23.71,74,User Management
EVT004285,CUST135,ACC135,2024-09-18,login,75,10.54,61,Data Export
EVT004286,CUST135,ACC135,2024-08-27,login,69,6.07,51,User Management
EVT004287,CUST135,ACC135,2023-11-13,login,68,22.17,61,Analytics Dashboard
EVT004288,CUST135,ACC135,2024-04-05,login,89,13.21,83,Alerts & Notifications
EVT004289,CUST135,ACC135,2024-01-21,login,64,9.74,29,API Access
EVT004290,CUST135,ACC135,2024-04-12,report_create,56,45.51,98,User Management
EVT004291,CUST135,ACC135,2024-01-24,dashboard_view,20,1.99,26,Predictive Models
EVT004292,CUST135,ACC135,2024-05-18,dashboard_view,35,25.66,86,Alerts & Notifications
EVT004293,CUST135,ACC135,2024-08-03,login,17,28.12,80,White Label Branding
EVT004294,CUST135,ACC135,2024-06-29,login,98,49.02,96,Analytics Dashboard
EVT004295,CUST135,ACC135,2023-12-07,api_call,27,16.75,5808,Custom Reports
EVT004296,CUST135,ACC135,2023-10-28,login,84,28.86,12,White Label Branding
EVT004297,CUST135,ACC135,2024-05-25,login,64,24.88,26,White Label Branding
EVT004298,CUST135,ACC135,2024-03-16,alert_trigger,57,16.54,36,Data Integration
EVT004299,CUST135,ACC135,2024-04-01,login,29,9.16,0,Advanced Analytics
EVT004300,CUST135,ACC135,2024-10-05,dashboard_view,32,32.47,49,Alerts & Notifications
EVT004301,CUST135,ACC135,2023-10-19,dashboard_view,32,4.75,90,Advanced Analytics
EVT004302,CUST135,ACC135,2024-02-09,data_export,33,21.74,98,Data Export
EVT004303,CUST135,ACC135,2024-07-19,api_call,70,2.1,9041,API Access
EVT004304,CUST135,ACC135,2024-10-04,dashboard_view,44,43.31,82,User Management
EVT004305,CUST135,ACC135,2024-08-02,dashboard_view,70,13.92,26,Data Export
EVT004306,CUST135,ACC135,2024-07-25,login,42,42.77,28,Alerts & Notifications
EVT004307,CUST135,ACC135,2023-11-06,login,34,17.7,27,Data Export
EVT004308,CUST135,ACC135,2024-01-07,dashboard_view,52,21.87,72,Alerts & Notifications
EVT004309,CUST135,ACC135,2024-09-17,dashboard_view,44,34.44,48,User Management
EVT004310,CUST135,ACC135,2024-04-21,login,92,7.07,91,Data Export
EVT004311,CUST135,ACC135,2024-09-05,dashboard_view,40,34.32,49,Alerts & Notifications
EVT004312,CUST135,ACC135,2024-04-03,login,58,8.74,35,White Label Branding
EVT004313,CUST135,ACC135,2024-05-15,login,35,3.01,3,Predictive Models
EVT004314,CUST135,ACC135,2024-03-17,dashboard_view,86,5.93,43,Data Export
EVT004315,CUST135,ACC135,2024-10-02,api_call,44,16.15,2142,User Management
EVT004316,CUST135,ACC135,2024-04-24,login,23,38.64,41,White Label Branding
EVT004317,CUST135,ACC135,2024-04-25,login,33,4.26,48,Predictive Models
EVT004318,CUST135,ACC135,2024-01-04,login,38,17.14,97,Custom Reports
EVT004319,CUST135,ACC135,2024-05-22,alert_trigger,12,49.8,29,Data Integration
EVT004320,CUST136,ACC136,2024-10-08,api_call,10,2.85,2594,Alerts & Notifications
EVT004321,CUST136,ACC136,2024-05-05,dashboard_view,26,7.31,13,Analytics Dashboard
EVT004322,CUST136,ACC136,2024-04-15,api_call,68,8.45,4130,Data Export
EVT004323,CUST136,ACC136,2024-05-29,dashboard_view,77,16.16,68,Data Integration
EVT004324,CUST136,ACC136,2024-08-26,dashboard_view,45,10.5,80,Advanced Analytics
EVT004325,CUST136,ACC136,2024-08-04,login,44,31.08,74,API Access
EVT004326,CUST136,ACC136,2024-01-20,dashboard_view,13,28.84,39,Analytics Dashboard
EVT004327,CUST136,ACC136,2024-08-25,login,75,26.27,40,API Access
EVT004328,CUST136,ACC136,2023-12-18,dashboard_view,87,2.36,64,Alerts & Notifications
EVT004329,CUST136,ACC136,2024-05-28,login,18,38.84,81,Data Integration
EVT004330,CUST136,ACC136,2024-04-30,login,98,35.26,48,Predictive Models
EVT004331,CUST136,ACC136,2024-07-06,report_create,92,6.29,16,Predictive Models
EVT004332,CUST136,ACC136,2024-02-11,login,45,4.88,57,Data Integration
EVT004333,CUST136,ACC136,2024-06-07,login,33,42.99,81,Data Export
EVT004334,CUST136,ACC136,2024-03-22,data_export,14,7.32,98,User Management
EVT004335,CUST136,ACC136,2023-12-16,dashboard_view,60,27.27,96,User Management
EVT004336,CUST136,ACC136,2024-02-27,alert_trigger,87,42.78,35,Advanced Analytics
EVT004337,CUST136,ACC136,2024-02-27,report_create,40,24.54,87,Custom Reports
EVT004338,CUST136,ACC136,2024-06-04,login,34,4.15,42,White Label Branding
EVT004339,CUST136,ACC136,2024-01-09,api_call,52,15.76,975,User Management
EVT004340,CUST136,ACC136,2024-01-01,dashboard_view,70,39.34,73,API Access
EVT004341,CUST136,ACC136,2024-08-14,dashboard_view,38,6.41,7,White Label Branding
EVT004342,CUST136,ACC136,2023-10-31,dashboard_view,73,17.39,99,Predictive Models
EVT004343,CUST136,ACC136,2023-10-22,login,52,31.85,43,Advanced Analytics
EVT004344,CUST136,ACC136,2024-05-21,login,62,24.21,73,Custom Reports
EVT004345,CUST136,ACC136,2024-02-24,alert_trigger,76,49.61,49,Analytics Dashboard
EVT004346,CUST136,ACC136,2024-03-04,login,64,41.75,97,White Label Branding
EVT004347,CUST136,ACC136,2024-01-29,login,85,45.2,65,Custom Reports
EVT004348,CUST136,ACC136,2024-05-11,api_call,17,3.31,9905,Advanced Analytics
EVT004349,CUST136,ACC136,2024-05-18,login,65,24.83,45,User Management
EVT004350,CUST136,ACC136,2024-03-28,dashboard_view,10,11.8,56,White Label Branding
EVT004351,CUST136,ACC136,2024-01-01,login,78,30.45,45,Predictive Models
EVT004352,CUST136,ACC136,2024-02-27,login,13,18.67,15,Predictive Models
EVT004353,CUST136,ACC136,2024-02-11,dashboard_view,84,30.49,44,Predictive Models
EVT004354,CUST136,ACC136,2024-02-11,dashboard_view,35,47.01,84,User Management
EVT004355,CUST136,ACC136,2024-06-11,login,22,13.97,31,User Management
EVT004356,CUST136,ACC136,2024-06-24,dashboard_view,42,16.54,53,API Access
EVT004357,CUST136,ACC136,2024-07-28,report_create,86,15.57,20,Analytics Dashboard
EVT004358,CUST136,ACC136,2024-03-23,alert_trigger,83,1.66,34,Predictive Models
EVT004359,CUST136,ACC136,2024-02-10,dashboard_view,83,13.83,42,White Label Branding
EVT004360,CUST136,ACC136,2024-08-26,dashboard_view,73,8.32,66,Advanced Analytics
EVT004361,CUST136,ACC136,2024-05-05,login,59,45.85,31,Data Export
EVT004362,CUST136,ACC136,2024-05-03,data_export,60,29.79,41,API Access
EVT004363,CUST136,ACC136,2024-10-01,data_export,37,48.58,46,Data Export
EVT004364,CUST136,ACC136,2024-05-25,dashboard_view,90,40.38,85,Data Integration
EVT004365,CUST136,ACC136,2024-10-06,dashboard_view,10,8.42,70,Analytics Dashboard
EVT004366,CUST136,ACC136,2024-03-12,alert_trigger,89,14.46,67,Analytics Dashboard
EVT004367,CUST136,ACC136,2024-04-27,dashboard_view,60,31.6,76,Analytics Dashboard
EVT004368,CUST136,ACC136,2024-07-14,alert_trigger,45,42.28,27,API Access
EVT004369,CUST136,ACC136,2023-10-19,dashboard_view,53,4.79,35,Alerts & Notifications
EVT004370,CUST136,ACC136,2024-02-28,alert_trigger,43,40.99,49,Alerts & Notifications
EVT004371,CUST136,ACC136,2024-02-10,data_export,66,12.9,66,Data Integration
EVT004372,CUST136,ACC136,2023-12-03,dashboard_view,54,33.25,97,User Management
EVT004373,CUST136,ACC136,2023-11-14,data_export,32,20.88,50,Analytics Dashboard
EVT004374,CUST136,ACC136,2024-05-29,login,57,45.29,86,White Label Branding
EVT004375,CUST136,ACC136,2024-05-11,alert_trigger,52,25.72,23,User Management
EVT004376,CUST136,ACC136,2024-06-20,data_export,82,37.48,73,Data Export
EVT004377,CUST138,ACC138,2024-05-08,login,61,38.35,42,White Label Branding
EVT004378,CUST138,ACC138,2024-01-23,login,52,46.3,19,Data Integration
EVT004379,CUST138,ACC138,2024-09-03,alert_trigger,19,9.77,72,Advanced Analytics
EVT004380,CUST138,ACC138,2024-09-27,data_export,49,20.77,8,Custom Reports
EVT004381,CUST138,ACC138,2024-04-15,dashboard_view,24,22.59,73,Alerts & Notifications
EVT004382,CUST138,ACC138,2024-01-07,login,53,36.51,32,Predictive Models
EVT004383,CUST138,ACC138,2024-02-26,report_create,80,38.32,56,Data Integration
EVT004384,CUST138,ACC138,2024-10-11,dashboard_view,10,17.62,11,Custom Reports
EVT004385,CUST138,ACC138,2024-09-19,report_create,70,36.24,69,Alerts & Notifications
EVT004386,CUST138,ACC138,2024-02-24,report_create,57,12.52,53,Custom Reports
EVT004387,CUST138,ACC138,2024-02-15,dashboard_view,47,24.41,82,Custom Reports
EVT004388,CUST138,ACC138,2023-12-22,data_export,69,3.76,29,Predictive Models
EVT004389,CUST138,ACC138,2024-06-13,login,66,34.92,13,Alerts & Notifications
EVT004390,CUST138,ACC138,2024-04-23,report_create,58,30.21,69,Predictive Models
EVT004391,CUST138,ACC138,2024-07-26,report_create,93,38.99,5,Alerts & Notifications
EVT004392,CUST138,ACC138,2024-01-24,report_create,99,24.67,46,API Access
EVT004393,CUST138,ACC138,2024-03-30,login,52,41.34,56,Data Integration
EVT004394,CUST138,ACC138,2024-07-09,data_export,32,12.61,26,Analytics Dashboard
EVT004395,CUST138,ACC138,2023-11-22,dashboard_view,41,15.15,31,Data Export
EVT004396,CUST138,ACC138,2024-09-30,login,41,39.07,66,User Management
EVT004397,CUST138,ACC138,2024-06-11,login,42,3.42,49,White Label Branding
EVT004398,CUST138,ACC138,2024-02-26,data_export,64,8.59,41,Alerts & Notifications
EVT004399,CUST138,ACC138,2024-03-11,report_create,44,36.73,0,User Management
EVT004400,CUST138,ACC138,2024-03-31,dashboard_view,80,44.89,39,Data Export
EVT004401,CUST138,ACC138,2024-08-25,data_export,36,3.28,100,Analytics Dashboard
EVT004402,CUST138,ACC138,2024-08-21,login,39,13.51,77,API Access
EVT004403,CUST138,ACC138,2024-01-17,login,62,21.51,6,User Management
EVT004404,CUST138,ACC138,2024-08-12,api_call,62,13.64,8974,Analytics Dashboard
EVT004405,CUST138,ACC138,2024-02-09,dashboard_view,45,48.91,98,Advanced Analytics
EVT004406,CUST138,ACC138,2024-10-06,dashboard_view,24,48.93,94,White Label Branding
EVT004407,CUST138,ACC138,2023-10-19,dashboard_view,32,21.3,40,Analytics Dashboard
EVT004408,CUST138,ACC138,2024-03-10,login,98,15.92,69,Data Integration
EVT004409,CUST138,ACC138,2023-11-28,login,25,9.78,91,User Management
EVT004410,CUST138,ACC138,2024-10-10,dashboard_view,82,10.93,50,Alerts & Notifications
EVT004411,CUST138,ACC138,2024-02-18,report_create,87,13.71,34,Analytics Dashboard
EVT004412,CUST138,ACC138,2024-06-23,login,40,45.05,80,Data Integration
EVT004413,CUST138,ACC138,2024-05-29,login,58,39.28,58,Data Export
EVT004414,CUST138,ACC138,2024-02-13,report_create,92,18.23,47,Data Export
EVT004415,CUST138,ACC138,2024-02-23,report_create,76,25.35,26,User Management
EVT004416,CUST138,ACC138,2023-12-26,report_create,21,20.89,68,Alerts & Notifications
EVT004417,CUST138,ACC138,2023-11-30,dashboard_view,52,33.57,77,User Management
EVT004418,CUST138,ACC138,2024-06-08,login,100,32.19,14,API Access
EVT004419,CUST138,ACC138,2024-05-15,login,79,34.52,49,API Access
EVT004420,CUST138,ACC138,2024-09-09,dashboard_view,53,48.46,16,Custom Reports
EVT004421,CUST138,ACC138,2023-11-17,dashboard_view,34,44.93,9,White Label Branding
EVT004422,CUST138,ACC138,2024-03-31,login,63,41.24,72,Alerts & Notifications
EVT004423,CUST138,ACC138,2024-07-07,login,80,29.27,94,Predictive Models
EVT004424,CUST138,ACC138,2024-07-10,dashboard_view,13,37.78,49,Predictive Models
EVT004425,CUST138,ACC138,2024-06-19,api_call,42,44.65,9170,Advanced Analytics
EVT004426,CUST138,ACC138,2023-11-08,dashboard_view,66,8.43,100,Alerts & Notifications
EVT004427,CUST138,ACC138,2023-11-06,alert_trigger,97,39.82,84,Predictive Models
EVT004428,CUST138,ACC138,2024-08-29,dashboard_view,80,43.88,61,Data Integration
EVT004429,CUST138,ACC138,2024-04-09,dashboard_view,99,13.63,88,Advanced Analytics
EVT004430,CUST138,ACC138,2024-02-13,dashboard_view,85,9.04,90,Data Integration
EVT004431,CUST138,ACC138,2023-12-01,dashboard_view,29,12.17,91,Custom Reports
EVT004432,CUST138,ACC138,2024-07-17,login,57,17.97,2,Analytics Dashboard
EVT004433,CUST138,ACC138,2024-06-06,login,12,37.46,78,Custom Reports
EVT004434,CUST138,ACC138,2024-01-13,login,36,6.75,89,API Access
EVT004435,CUST138,ACC138,2023-11-15,report_create,51,9.49,56,White Label Branding
EVT004436,CUST138,ACC138,2024-01-16,dashboard_view,76,6.58,11,Data Export
EVT004437,CUST138,ACC138,2023-11-02,data_export,20,42.05,12,Analytics Dashboard
EVT004438,CUST138,ACC138,2024-04-27,report_create,63,48.56,26,API Access
EVT004439,CUST138,ACC138,2024-06-14,login,95,16.89,37,User Management
EVT004440,CUST138,ACC138,2023-12-23,login,10,6.54,7,API Access
EVT004441,CUST138,ACC138,2024-05-19,data_export,60,38.25,98,Data Integration
EVT004442,CUST138,ACC138,2024-10-16,login,63,33.97,60,API Access
EVT004443,CUST138,ACC138,2024-03-25,login,88,4.98,44,Data Integration
EVT004444,CUST138,ACC138,2024-08-21,dashboard_view,77,8.74,31,Analytics Dashboard
EVT004445,CUST138,ACC138,2023-11-16,dashboard_view,38,14.22,28,Alerts & Notifications
EVT004446,CUST138,ACC138,2024-03-01,login,19,24.74,91,White Label Branding
EVT004447,CUST138,ACC138,2023-11-07,report_create,31,14.69,31,Data Integration
EVT004448,CUST138,ACC138,2024-04-01,data_export,72,16.76,78,Custom Reports
EVT004449,CUST138,ACC138,2024-07-07,login,90,15.47,99,White Label Branding
EVT004450,CUST138,ACC138,2024-01-21,dashboard_view,60,16.16,30,Data Integration
EVT004451,CUST138,ACC138,2024-09-26,dashboard_view,16,35.16,63,White Label Branding
EVT004452,CUST138,ACC138,2024-06-08,login,94,17.58,54,Predictive Models
EVT004453,CUST138,ACC138,2024-09-06,login,84,4.86,67,Data Export
EVT004454,CUST138,ACC138,2024-10-12,login,67,14.38,16,Advanced Analytics
EVT004455,CUST138,ACC138,2024-09-19,report_create,91,33.25,25,Advanced Analytics
EVT004456,CUST138,ACC138,2024-07-15,api_call,97,25.56,3875,Advanced Analytics
EVT004457,CUST138,ACC138,2024-02-27,login,17,31.85,44,Alerts & Notifications
EVT004458,CUST138,ACC138,2024-02-08,login,10,20.23,46,Alerts & Notifications
EVT004459,CUST138,ACC138,2024-03-12,data_export,35,41.29,48,White Label Branding
EVT004460,CUST138,ACC138,2024-03-09,dashboard_view,53,15.53,14,White Label Branding
EVT004461,CUST138,ACC138,2023-12-18,dashboard_view,95,18.91,34,API Access
EVT004462,CUST138,ACC138,2024-02-24,data_export,36,44.39,67,Advanced Analytics
EVT004463,CUST138,ACC138,2024-02-26,dashboard_view,89,18.56,78,Advanced Analytics
EVT004464,CUST138,ACC138,2024-05-03,login,14,45.66,37,User Management
EVT004465,CUST138,ACC138,2024-02-29,dashboard_view,17,35.37,20,API Access
EVT004466,CUST138,ACC138,2024-08-25,api_call,40,14.58,9448,Alerts & Notifications
EVT004467,CUST138,ACC138,2024-07-06,login,13,36.69,88,Advanced Analytics
EVT004468,CUST138,ACC138,2023-11-29,alert_trigger,85,8.35,51,API Access
EVT004469,CUST138,ACC138,2024-07-13,login,77,27.62,26,Data Integration
EVT004470,CUST138,ACC138,2024-03-06,api_call,99,34.92,8745,Advanced Analytics
EVT004471,CUST138,ACC138,2024-02-14,dashboard_view,29,26.07,12,Data Export
EVT004472,CUST138,ACC138,2023-12-31,api_call,40,31.37,3411,Custom Reports
EVT004473,CUST138,ACC138,2024-06-25,dashboard_view,74,36.88,21,Data Integration
EVT004474,CUST138,ACC138,2024-05-02,data_export,41,14.55,40,Analytics Dashboard
EVT004475,CUST138,ACC138,2024-09-30,login,58,38.86,61,Custom Reports
EVT004476,CUST138,ACC138,2024-08-16,report_create,26,47.47,40,Custom Reports
EVT004477,CUST138,ACC138,2024-06-22,data_export,16,37.89,60,White Label Branding
EVT004478,CUST138,ACC138,2024-03-13,report_create,100,5.24,81,API Access
EVT004479,CUST138,ACC138,2023-10-31,dashboard_view,15,40.01,68,API Access
EVT004480,CUST138,ACC138,2023-10-21,dashboard_view,31,5.55,12,Analytics Dashboard
EVT004481,CUST138,ACC138,2024-09-25,report_create,53,28.19,57,API Access
EVT004482,CUST138,ACC138,2024-09-16,data_export,13,44.48,94,Predictive Models
EVT004483,CUST138,ACC138,2024-09-11,login,40,19.51,70,Advanced Analytics
EVT004484,CUST138,ACC138,2023-12-30,dashboard_view,10,2.78,96,Alerts & Notifications
EVT004485,CUST138,ACC138,2024-05-13,report_create,20,33.48,22,Alerts & Notifications
EVT004486,CUST138,ACC138,2024-07-24,login,93,5.39,100,Predictive Models
EVT004487,CUST138,ACC138,2024-06-12,alert_trigger,81,13.1,46,Analytics Dashboard
EVT004488,CUST138,ACC138,2024-05-01,alert_trigger,39,13.66,58,Data Export
EVT004489,CUST138,ACC138,2024-01-01,login,15,42.89,60,User Management
EVT004490,CUST138,ACC138,2024-07-28,dashboard_view,71,22.98,88,Data Export
EVT004491,CUST138,ACC138,2024-05-29,login,87,42.02,42,API Access
EVT004492,CUST138,ACC138,2024-10-12,dashboard_view,89,21.76,50,User Management
EVT004493,CUST138,ACC138,2024-04-21,report_create,28,36.17,29,Data Export
EVT004494,CUST139,ACC139,2024-01-06,dashboard_view,8,0.05,75,Data Export
EVT004495,CUST139,ACC139,2024-01-17,report_create,4,1.22,24,User Management
EVT004496,CUST139,ACC139,2024-06-01,dashboard_view,10,1.31,64,Alerts & Notifications
EVT004497,CUST139,ACC139,2023-11-15,login,7,0.35,75,User Management
EVT004498,CUST139,ACC139,2024-03-31,dashboard_view,6,1.68,22,Predictive Models
EVT004499,CUST139,ACC139,2024-04-03,dashboard_view,10,1.55,78,Alerts & Notifications
